Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Region
EMP4531,34,Non-binary,Designer,IT,13,Hybrid,Oceania
EMP4532,49,Male,Project Manager,Healthcare,5,Onsite,South America
EMP4533,51,Male,Software Engineer,IT,17,Remote,Asia
EMP4534,50,Male,Sales,Healthcare,7,Hybrid,Asia
EMP4535,54,Prefer not to say,HR,Consulting,10,Hybrid,South America
EMP4536,24,Male,Software Engineer,Education,31,Hybrid,North America
EMP4537,38,Female,Software Engineer,Healthcare,1,Onsite,Asia
EMP4538,41,Male,Marketing,IT,31,Remote,South America
EMP4539,34,Male,Marketing,Healthcare,35,Hybrid,South America
EMP4540,36,Female,Data Scientist,IT,32,Remote,Africa
EMP4541,51,Non-binary,Software Engineer,Retail,32,Onsite,North America
EMP4542,35,Prefer not to say,HR,Healthcare,5,Onsite,Africa
EMP4543,52,Female,Marketing,Education,18,Onsite,Oceania
EMP4544,56,Prefer not to say,Software Engineer,Education,5,Hybrid,Asia
EMP4545,30,Non-binary,Data Scientist,IT,27,Onsite,Oceania
EMP4546,59,Female,Project Manager,IT,12,Remote,Oceania
EMP4547,60,Prefer not to say,Designer,Retail,35,Onsite,Oceania
EMP4548,45,Female,HR,Healthcare,29,Hybrid,Europe
EMP4549,37,Prefer not to say,Designer,Healthcare,17,Hybrid,Oceania
EMP4550,40,Prefer not to say,Data Scientist,Education,18,Onsite,Oceania
EMP4551,30,Non-binary,Data Scientist,Healthcare,21,Onsite,Oceania
EMP4552,57,Non-binary,Data Scientist,Healthcare,27,Onsite,North America
EMP4553,48,Prefer not to say,Data Scientist,Consulting,3,Remote,South America
EMP4554,51,Female,Marketing,Healthcare,14,Onsite,South America
EMP4555,46,Prefer not to say,Designer,Consulting,10,Hybrid,Europe
EMP4556,56,Male,Designer,Finance,27,Remote,Europe
EMP4557,25,Male,Software Engineer,Consulting,30,Hybrid,Oceania
EMP4558,22,Non-binary,Project Manager,Retail,26,Onsite,Oceania
EMP4559,42,Non-binary,Software Engineer,Finance,18,Hybrid,North America
EMP4560,40,Prefer not to say,Data Scientist,Finance,7,Hybrid,Asia
EMP4561,51,Non-binary,Software Engineer,Retail,26,Onsite,North America
EMP4562,34,Female,Marketing,Manufacturing,3,Remote,Europe
EMP4563,34,Prefer not to say,Software Engineer,Healthcare,30,Hybrid,Africa
EMP4564,28,Non-binary,Data Scientist,IT,28,Hybrid,Europe
EMP4565,46,Non-binary,HR,Finance,27,Remote,Africa
EMP4566,37,Prefer not to say,Marketing,Education,27,Remote,Europe
EMP4567,48,Non-binary,Designer,Consulting,25,Hybrid,Asia
EMP4568,32,Non-binary,Marketing,Manufacturing,17,Remote,Oceania
EMP4569,28,Prefer not to say,Marketing,IT,32,Hybrid,Africa
EMP4570,41,Prefer not to say,Software Engineer,Retail,22,Onsite,Europe
EMP4571,57,Prefer not to say,Sales,Manufacturing,27,Hybrid,Africa
EMP4572,42,Female,Software Engineer,IT,32,Hybrid,Europe
EMP4573,56,Female,Project Manager,Consulting,35,Onsite,Europe
EMP4574,57,Prefer not to say,Data Scientist,IT,14,Onsite,Oceania
EMP4575,32,Prefer not to say,Software Engineer,Retail,9,Onsite,South America
EMP4576,57,Non-binary,Designer,Healthcare,23,Onsite,Oceania
EMP4577,25,Non-binary,HR,Finance,13,Remote,North America
EMP4578,35,Female,Data Scientist,Consulting,34,Remote,South America
EMP4579,44,Female,Sales,Manufacturing,22,Hybrid,Europe
EMP4580,35,Non-binary,Data Scientist,Education,6,Remote,Oceania
EMP4581,43,Prefer not to say,Software Engineer,Consulting,9,Onsite,North America
EMP4582,58,Female,Project Manager,Manufacturing,25,Remote,North America
EMP4583,29,Female,Designer,Finance,34,Onsite,Asia
EMP4584,36,Non-binary,Designer,Retail,22,Remote,Africa
EMP4585,48,Prefer not to say,Sales,Manufacturing,13,Onsite,South America
EMP4586,48,Non-binary,Data Scientist,IT,3,Hybrid,Europe
EMP4587,29,Non-binary,Marketing,Healthcare,26,Onsite,Oceania
EMP4588,38,Prefer not to say,Data Scientist,IT,12,Hybrid,South America
EMP4589,38,Non-binary,Software Engineer,Consulting,28,Remote,Oceania
EMP4590,26,Prefer not to say,Sales,IT,2,Onsite,South America
EMP4591,35,Prefer not to say,HR,Manufacturing,24,Hybrid,Oceania
EMP4592,53,Female,Sales,Retail,20,Onsite,Europe
EMP4593,25,Non-binary,Data Scientist,Healthcare,31,Onsite,Asia
EMP4594,22,Non-binary,Project Manager,Education,21,Hybrid,Asia
EMP4595,34,Male,Software Engineer,Finance,15,Onsite,Oceania
EMP4596,31,Female,HR,Education,32,Remote,South America
EMP4597,26,Non-binary,Designer,Education,10,Onsite,North America
EMP4598,54,Non-binary,Designer,Healthcare,32,Hybrid,Europe
EMP4599,34,Female,Sales,Healthcare,6,Hybrid,Asia
EMP4600,47,Female,Data Scientist,Retail,26,Onsite,South America
EMP4601,39,Non-binary,Designer,IT,16,Hybrid,North America
EMP4602,26,Male,Project Manager,Healthcare,35,Hybrid,North America
EMP4603,30,Male,Project Manager,Finance,22,Remote,Africa
EMP4604,49,Prefer not to say,Sales,IT,7,Remote,South America
EMP4605,57,Non-binary,Data Scientist,Consulting,25,Hybrid,North America
EMP4606,44,Female,Sales,Education,26,Onsite,Oceania
EMP4607,49,Non-binary,Software Engineer,Retail,3,Onsite,Asia
EMP4608,53,Prefer not to say,Sales,Retail,19,Remote,Asia
EMP4609,45,Male,Project Manager,Retail,17,Onsite,Asia
EMP4610,47,Non-binary,Project Manager,Education,31,Hybrid,North America
EMP4611,28,Male,Marketing,Education,22,Remote,North America
EMP4612,58,Non-binary,Software Engineer,Consulting,8,Remote,South America
EMP4613,23,Female,Marketing,Manufacturing,7,Remote,Asia
EMP4614,57,Non-binary,Marketing,Education,25,Onsite,Europe
EMP4615,27,Non-binary,Designer,Retail,2,Onsite,South America
EMP4616,52,Female,Designer,Retail,20,Remote,Oceania
EMP4617,48,Non-binary,Sales,IT,22,Hybrid,Africa
EMP4618,53,Non-binary,Designer,Education,21,Remote,Asia
EMP4619,56,Non-binary,Sales,Consulting,25,Onsite,Asia
EMP4620,38,Non-binary,Marketing,Consulting,7,Hybrid,Asia
EMP4621,22,Female,Software Engineer,Finance,22,Hybrid,Africa
EMP4622,29,Non-binary,Designer,Consulting,2,Onsite,Africa
EMP4623,40,Non-binary,HR,IT,18,Onsite,Asia
EMP4624,55,Prefer not to say,Designer,Retail,25,Hybrid,South America
EMP4625,51,Prefer not to say,HR,Retail,6,Remote,North America
EMP4626,23,Female,HR,Manufacturing,14,Remote,South America
EMP4627,60,Prefer not to say,Designer,Retail,24,Onsite,Oceania
EMP4628,38,Female,HR,IT,11,Hybrid,South America
EMP4629,36,Male,Project Manager,Finance,29,Remote,North America
EMP4630,25,Male,Marketing,Manufacturing,14,Onsite,Oceania
EMP4631,47,Female,Designer,Retail,6,Onsite,Europe
EMP4632,24,Male,Data Scientist,Consulting,34,Hybrid,South America
EMP4633,51,Female,Data Scientist,Finance,9,Hybrid,South America
EMP4634,48,Prefer not to say,HR,Consulting,22,Onsite,Oceania
EMP4635,55,Non-binary,Sales,Healthcare,3,Remote,Asia
EMP4636,44,Prefer not to say,HR,Manufacturing,32,Remote,North America
EMP4637,48,Prefer not to say,Software Engineer,Manufacturing,35,Onsite,Asia
EMP4638,22,Non-binary,Software Engineer,Retail,9,Onsite,North America
EMP4639,37,Prefer not to say,Data Scientist,Healthcare,28,Hybrid,Oceania
EMP4640,53,Prefer not to say,Software Engineer,Consulting,24,Hybrid,Europe
EMP4641,45,Male,HR,Finance,23,Hybrid,South America
EMP4642,28,Prefer not to say,Sales,Consulting,31,Onsite,Europe
EMP4643,25,Male,HR,Consulting,29,Onsite,North America
EMP4644,29,Non-binary,Software Engineer,IT,3,Remote,Asia
EMP4645,56,Male,Data Scientist,Finance,12,Onsite,North America
EMP4646,54,Prefer not to say,Project Manager,Consulting,8,Onsite,North America
EMP4647,38,Prefer not to say,Data Scientist,Education,14,Remote,Africa
EMP4648,25,Female,HR,Manufacturing,21,Remote,South America
EMP4649,41,Male,Data Scientist,Finance,11,Remote,Africa
EMP4650,27,Prefer not to say,Sales,Consulting,1,Onsite,South America
EMP4651,23,Female,Designer,IT,16,Onsite,Asia
EMP4652,55,Male,Project Manager,Retail,32,Remote,Africa
EMP4653,43,Male,Marketing,Finance,16,Onsite,Oceania
EMP4654,23,Non-binary,Software Engineer,Retail,8,Hybrid,Oceania
EMP4655,49,Female,HR,IT,16,Hybrid,Europe
EMP4656,36,Non-binary,HR,Finance,14,Hybrid,South America
EMP4657,57,Prefer not to say,Software Engineer,Healthcare,17,Hybrid,Asia
EMP4658,25,Female,Designer,Manufacturing,32,Hybrid,Africa
EMP4659,41,Female,Designer,IT,23,Hybrid,Europe
EMP4660,32,Non-binary,HR,Healthcare,25,Hybrid,North America
EMP4661,45,Female,Marketing,Manufacturing,23,Onsite,Asia
EMP4662,39,Non-binary,Designer,Retail,21,Hybrid,North America
EMP4663,33,Prefer not to say,Sales,Retail,2,Onsite,Europe
EMP4664,51,Female,HR,IT,8,Hybrid,Europe
EMP4665,44,Non-binary,Marketing,Retail,23,Remote,South America
EMP4666,43,Female,Sales,Healthcare,6,Remote,Africa
EMP4667,54,Non-binary,Sales,Healthcare,33,Onsite,South America
EMP4668,54,Non-binary,HR,Finance,4,Onsite,Asia
EMP4669,28,Prefer not to say,Designer,Finance,6,Onsite,South America
EMP4670,41,Non-binary,Sales,Manufacturing,27,Remote,South America
EMP4671,46,Male,Software Engineer,IT,7,Onsite,Africa
EMP4672,53,Male,Designer,Healthcare,7,Onsite,North America
EMP4673,31,Prefer not to say,Sales,Education,11,Onsite,Europe
EMP4674,43,Prefer not to say,Sales,Finance,32,Hybrid,South America
EMP4675,22,Female,HR,Retail,8,Onsite,Asia
EMP4676,58,Prefer not to say,Designer,Healthcare,34,Hybrid,Africa
EMP4677,25,Non-binary,Project Manager,Healthcare,33,Onsite,Africa
EMP4678,38,Female,Project Manager,IT,26,Onsite,Asia
EMP4679,56,Male,Data Scientist,Finance,4,Remote,Africa
EMP4680,49,Prefer not to say,Project Manager,Manufacturing,18,Remote,Oceania
EMP4681,57,Female,Software Engineer,Education,4,Remote,Europe
EMP4682,28,Non-binary,Designer,Healthcare,8,Remote,Africa
EMP4683,34,Female,Data Scientist,IT,20,Hybrid,Europe
EMP4684,27,Female,Marketing,Finance,18,Onsite,Africa
EMP4685,52,Prefer not to say,Designer,Education,5,Onsite,South America
EMP4686,58,Prefer not to say,Sales,Retail,15,Onsite,North America
EMP4687,45,Male,Marketing,Retail,20,Hybrid,Africa
EMP4688,29,Non-binary,Software Engineer,Manufacturing,27,Hybrid,Africa
EMP4689,30,Prefer not to say,Marketing,IT,1,Remote,Oceania
EMP4690,45,Female,Project Manager,Finance,34,Hybrid,Africa
EMP4691,50,Prefer not to say,Data Scientist,Education,21,Onsite,Oceania
EMP4692,33,Prefer not to say,HR,Manufacturing,22,Hybrid,South America
EMP4693,55,Prefer not to say,Data Scientist,Healthcare,5,Remote,Africa
EMP4694,36,Non-binary,HR,Finance,1,Hybrid,North America
EMP4695,39,Female,Designer,Finance,17,Remote,Oceania
EMP4696,32,Prefer not to say,Designer,Manufacturing,17,Remote,Asia
EMP4697,39,Non-binary,Data Scientist,Manufacturing,21,Remote,Asia
EMP4698,47,Prefer not to say,Designer,Healthcare,27,Remote,Africa
EMP4699,57,Female,Data Scientist,Retail,20,Onsite,Asia
EMP4700,59,Female,HR,Retail,33,Hybrid,Europe
EMP4701,43,Non-binary,Project Manager,Education,23,Hybrid,South America
EMP4702,28,Male,HR,IT,3,Hybrid,North America
EMP4703,50,Male,Data Scientist,Education,2,Remote,Asia
EMP4704,31,Female,Sales,Education,30,Hybrid,Africa
EMP4705,50,Prefer not to say,Marketing,Consulting,25,Remote,Africa
EMP4706,25,Prefer not to say,Project Manager,Education,19,Hybrid,Europe
EMP4707,36,Male,HR,Retail,21,Onsite,South America
EMP4708,56,Female,Project Manager,Manufacturing,5,Hybrid,Africa
EMP4709,30,Female,Sales,IT,4,Hybrid,Europe
EMP4710,55,Female,Marketing,Finance,32,Onsite,Africa
EMP4711,43,Male,Sales,Education,32,Onsite,Europe
EMP4712,53,Female,Marketing,Manufacturing,12,Remote,Asia
EMP4713,26,Prefer not to say,Data Scientist,Manufacturing,24,Remote,South America
EMP4714,42,Female,HR,IT,27,Remote,Africa
EMP4715,24,Male,Software Engineer,Finance,2,Hybrid,Europe
EMP4716,58,Male,Marketing,Manufacturing,4,Remote,Oceania
EMP4717,53,Prefer not to say,Software Engineer,Education,20,Hybrid,Asia
EMP4718,30,Female,Data Scientist,Manufacturing,33,Remote,Asia
EMP4719,46,Female,Sales,Manufacturing,19,Hybrid,Asia
EMP4720,29,Female,Project Manager,Finance,29,Onsite,Europe
EMP4721,26,Prefer not to say,Software Engineer,Consulting,12,Remote,Africa
EMP4722,28,Prefer not to say,Project Manager,Consulting,26,Onsite,North America
EMP4723,54,Prefer not to say,Designer,Retail,18,Onsite,Oceania
EMP4724,60,Female,Sales,Consulting,14,Hybrid,Europe
EMP4725,60,Prefer not to say,Marketing,Consulting,22,Hybrid,South America
EMP4726,52,Female,Designer,Finance,14,Remote,Oceania
EMP4727,33,Prefer not to say,Data Scientist,Finance,21,Onsite,Africa
EMP4728,48,Non-binary,Software Engineer,Consulting,31,Remote,Asia
EMP4729,24,Female,Sales,Healthcare,19,Hybrid,Europe
EMP4730,32,Non-binary,Software Engineer,Consulting,22,Onsite,South America
EMP4731,40,Non-binary,Data Scientist,Manufacturing,15,Hybrid,Europe
EMP4732,32,Non-binary,Designer,Consulting,25,Onsite,South America
EMP4733,59,Non-binary,Software Engineer,Consulting,19,Remote,Oceania
EMP4734,33,Male,HR,Finance,13,Onsite,South America
EMP4735,25,Prefer not to say,Data Scientist,Consulting,7,Onsite,Oceania
EMP4736,41,Non-binary,Designer,IT,14,Hybrid,South America
EMP4737,36,Female,HR,Finance,10,Remote,Africa
EMP4738,39,Male,Designer,Consulting,16,Remote,Asia
EMP4739,51,Male,Project Manager,Manufacturing,27,Hybrid,Africa
EMP4740,30,Prefer not to say,Sales,Education,23,Onsite,Oceania
EMP4741,54,Non-binary,Software Engineer,Education,21,Hybrid,Oceania
EMP4742,48,Female,Project Manager,Consulting,32,Onsite,Africa
EMP4743,60,Prefer not to say,Project Manager,Education,15,Hybrid,Oceania
EMP4744,60,Prefer not to say,Project Manager,Retail,7,Onsite,Asia
EMP4745,44,Male,Sales,Healthcare,34,Onsite,Oceania
EMP4746,30,Male,Designer,Education,4,Onsite,Europe
EMP4747,51,Female,Project Manager,Education,23,Remote,Asia
EMP4748,55,Prefer not to say,Software Engineer,Manufacturing,22,Hybrid,Asia
EMP4749,60,Prefer not to say,Marketing,Retail,32,Hybrid,Europe
EMP4750,27,Female,HR,Consulting,13,Onsite,North America
EMP4751,39,Male,Marketing,Finance,21,Onsite,North America
EMP4752,41,Female,HR,Manufacturing,10,Onsite,North America
EMP4753,38,Female,HR,Consulting,7,Remote,South America
EMP4754,51,Female,HR,Healthcare,19,Remote,Europe
EMP4755,53,Prefer not to say,Marketing,IT,27,Hybrid,Oceania
EMP4756,25,Female,Project Manager,Manufacturing,5,Remote,Oceania
EMP4757,33,Prefer not to say,Marketing,Retail,29,Onsite,North America
EMP4758,26,Prefer not to say,Software Engineer,IT,2,Remote,Oceania
EMP4759,49,Female,Sales,Finance,22,Onsite,South America
EMP4760,27,Male,HR,Manufacturing,30,Onsite,North America
EMP4761,52,Non-binary,Software Engineer,Healthcare,15,Onsite,Europe
EMP4762,56,Male,HR,Finance,22,Remote,North America
EMP4763,58,Prefer not to say,HR,Manufacturing,10,Hybrid,Africa
EMP4764,41,Prefer not to say,Project Manager,Finance,29,Hybrid,Oceania
EMP4765,25,Non-binary,Project Manager,Retail,18,Onsite,Africa
EMP4766,23,Female,Project Manager,Education,14,Hybrid,Asia
EMP4767,40,Female,Software Engineer,Manufacturing,23,Hybrid,Oceania
EMP4768,25,Prefer not to say,Data Scientist,Education,6,Remote,Europe
EMP4769,55,Female,Project Manager,Consulting,13,Remote,North America
EMP4770,46,Female,Data Scientist,IT,27,Remote,North America
EMP4771,33,Prefer not to say,Project Manager,Manufacturing,19,Hybrid,Africa
EMP4772,23,Female,HR,IT,1,Onsite,Asia
EMP4773,22,Female,Designer,Manufacturing,4,Hybrid,North America
EMP4774,24,Prefer not to say,HR,Finance,30,Remote,North America
EMP4775,25,Female,Sales,Retail,21,Remote,North America
EMP4776,60,Non-binary,Software Engineer,Consulting,34,Onsite,Europe
EMP4777,24,Prefer not to say,Designer,Finance,35,Hybrid,Oceania
EMP4778,45,Female,Sales,IT,15,Remote,Europe
EMP4779,51,Female,Data Scientist,IT,29,Hybrid,Asia
EMP4780,56,Prefer not to say,HR,Education,32,Hybrid,Africa
EMP4781,31,Male,Data Scientist,Manufacturing,29,Onsite,Europe
EMP4782,55,Non-binary,Project Manager,Healthcare,33,Hybrid,Africa
EMP4783,31,Female,Project Manager,Education,23,Remote,Asia
EMP4784,50,Non-binary,Sales,IT,8,Onsite,Europe
EMP4785,33,Female,HR,Education,1,Remote,Europe
EMP4786,46,Male,HR,Retail,11,Onsite,North America
EMP4787,26,Female,Software Engineer,Education,20,Hybrid,Europe
EMP4788,54,Male,Data Scientist,Manufacturing,7,Remote,Europe
EMP4789,24,Female,Project Manager,IT,33,Remote,Asia
EMP4790,31,Female,Data Scientist,Consulting,25,Remote,Europe
EMP4791,47,Male,Designer,Manufacturing,5,Hybrid,North America
EMP4792,36,Male,Project Manager,IT,16,Onsite,Africa
EMP4793,30,Non-binary,Designer,Education,34,Hybrid,Asia
EMP4794,53,Non-binary,Marketing,Finance,2,Hybrid,Europe
EMP4795,36,Male,Sales,Education,25,Hybrid,Oceania
EMP4796,53,Male,Project Manager,Finance,22,Remote,South America
EMP4797,37,Non-binary,Project Manager,IT,3,Remote,Asia
EMP4798,52,Prefer not to say,Software Engineer,Retail,31,Onsite,North America
EMP4799,35,Male,HR,IT,16,Remote,South America
EMP4800,51,Female,Software Engineer,Consulting,14,Remote,Oceania
EMP4801,34,Male,Data Scientist,Manufacturing,30,Hybrid,Africa
EMP4802,29,Male,Marketing,Consulting,3,Remote,Asia
EMP4803,50,Non-binary,Marketing,Manufacturing,5,Hybrid,North America
EMP4804,27,Female,Project Manager,Retail,10,Hybrid,Africa
EMP4805,40,Non-binary,Designer,Manufacturing,35,Onsite,Oceania
EMP4806,35,Non-binary,Designer,Healthcare,30,Onsite,Europe
EMP4807,28,Female,Software Engineer,Finance,9,Remote,Europe
EMP4808,34,Male,Project Manager,Finance,18,Hybrid,Africa
EMP4809,51,Male,Marketing,Healthcare,30,Hybrid,Africa
EMP4810,39,Female,Marketing,Retail,18,Onsite,Africa
EMP4811,40,Prefer not to say,Project Manager,Education,4,Remote,Africa
EMP4812,59,Female,Sales,Healthcare,20,Onsite,North America
EMP4813,48,Prefer not to say,HR,Manufacturing,5,Remote,Oceania
EMP4814,49,Female,Marketing,Retail,5,Remote,Asia
EMP4815,46,Female,Sales,Consulting,19,Hybrid,Europe
EMP4816,57,Non-binary,Data Scientist,Consulting,13,Remote,North America
EMP4817,25,Prefer not to say,Designer,Manufacturing,8,Remote,South America
EMP4818,38,Male,Data Scientist,IT,1,Onsite,Europe
EMP4819,58,Non-binary,Marketing,Retail,32,Onsite,North America
EMP4820,56,Female,HR,Finance,22,Onsite,South America
EMP4821,24,Female,Marketing,IT,10,Onsite,Asia
EMP4822,52,Prefer not to say,Marketing,Finance,1,Remote,Africa
EMP4823,30,Non-binary,Software Engineer,Consulting,4,Onsite,Africa
EMP4824,60,Male,Marketing,Manufacturing,7,Onsite,Africa
EMP4825,47,Prefer not to say,Software Engineer,Retail,9,Hybrid,Europe
EMP4826,29,Female,Software Engineer,Manufacturing,5,Remote,Oceania
EMP4827,49,Male,Project Manager,Education,8,Onsite,North America
EMP4828,57,Prefer not to say,Data Scientist,Finance,21,Onsite,North America
EMP4829,29,Male,Project Manager,Finance,26,Hybrid,North America
EMP4830,50,Female,Designer,IT,17,Onsite,Europe
EMP4831,35,Female,Designer,IT,30,Onsite,North America
EMP4832,56,Female,HR,IT,19,Remote,South America
EMP4833,32,Prefer not to say,Software Engineer,Healthcare,32,Remote,Europe
EMP4834,60,Male,Marketing,IT,8,Onsite,Europe
EMP4835,47,Non-binary,Designer,IT,26,Onsite,Asia
EMP4836,56,Male,Software Engineer,Finance,22,Remote,Asia
EMP4837,44,Female,Sales,IT,30,Hybrid,Europe
EMP4838,49,Non-binary,Project Manager,Retail,4,Remote,Oceania
EMP4839,39,Female,HR,Education,18,Remote,Europe
EMP4840,46,Non-binary,Sales,Manufacturing,10,Remote,North America
EMP4841,44,Female,Marketing,Healthcare,5,Onsite,North America
EMP4842,39,Prefer not to say,Marketing,Education,6,Onsite,Africa
EMP4843,27,Male,Software Engineer,Retail,13,Hybrid,Africa
EMP4844,41,Female,HR,Retail,28,Remote,Europe
EMP4845,54,Prefer not to say,Project Manager,Education,34,Remote,Europe
EMP4846,39,Non-binary,HR,Consulting,13,Remote,South America
EMP4847,34,Non-binary,Project Manager,Retail,8,Hybrid,Asia
EMP4848,51,Non-binary,Data Scientist,Manufacturing,29,Remote,Europe
EMP4849,50,Prefer not to say,HR,Finance,8,Onsite,Africa
EMP4850,34,Female,Software Engineer,Manufacturing,33,Remote,Africa
EMP4851,34,Non-binary,Project Manager,Consulting,26,Onsite,Europe
EMP4852,28,Prefer not to say,HR,IT,12,Hybrid,South America
EMP4853,47,Prefer not to say,Data Scientist,Healthcare,4,Remote,South America
EMP4854,44,Male,Designer,Manufacturing,18,Onsite,Asia
EMP4855,24,Non-binary,Project Manager,Manufacturing,16,Remote,North America
EMP4856,58,Male,Designer,Retail,7,Hybrid,Asia
EMP4857,35,Female,Designer,Healthcare,25,Remote,Asia
EMP4858,31,Prefer not to say,Marketing,Manufacturing,3,Remote,South America
